location,tournament,match_date,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,tourney_id
Marseille,Open 13,2016-02-16,ATP250,Indoor,Hard,1st Round,3,Zverev A.,Benneteau J.,56.0,693.0,813.0,38.0,7,6,7,5,0,0,0,0,0,0,2016-014
Marseille,Open 13,2016-02-17,ATP250,Indoor,Hard,1st Round,3,Millot V.,Mahut N.,196.0,40.0,274.0,992.0,6,7,6,2,6,3,0,0,0,0,2016-014
Marseille,Open 13,2016-02-17,ATP250,Indoor,Hard,1st Round,3,Halys Q.,Guez D.,171.0,193.0,319.0,281.0,6,7,6,2,6,3,0,0,0,0,2016-014
Marseille,Open 13,2016-02-17,ATP250,Indoor,Hard,2nd Round,3,Goffin D.,Zverev M.,17.0,175.0,1970.0,314.0,6,1,2,0,0,0,0,0,0,0,2016-014
Marseille,Open 13,2016-02-17,ATP250,Indoor,Hard,2nd Round,3,Wawrinka S.,Stakhovsky S.,4.0,81.0,5870.0,663.0,6,4,4,6,7,6,0,0,0,0,2016-014
Marseille,Open 13,2016-02-17,ATP250,Indoor,Hard,2nd Round,3,Cilic M.,Haase R.,12.0,64.0,2495.0,762.0,4,6,6,3,7,5,0,0,0,0,2016-014
Marseille,Open 13,2016-02-18,ATP250,Indoor,Hard,2nd Round,3,Kuznetsov An.,Halys Q.,54.0,171.0,828.0,319.0,6,0,6,4,0,0,0,0,0,0,2016-014
Marseille,Open 13,2016-02-18,ATP250,Indoor,Hard,2nd Round,3,Paire B.,Millot V.,22.0,196.0,1616.0,274.0,6,3,1,6,6,3,0,0,0,0,2016-014
Marseille,Open 13,2016-02-18,ATP250,Indoor,Hard,2nd Round,3,Kyrgios N.,Gabashvili T.,41.0,44.0,990.0,918.0,6,4,6,4,0,0,0,0,0,0,2016-014
Marseille,Open 13,2016-02-18,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,Gulbis E.,10.0,75.0,2760.0,701.0,7,6,6,3,0,0,0,0,0,0,2016-014
Marseille,Open 13,2016-02-18,ATP250,Indoor,Hard,2nd Round,3,Berdych T.,Zverev A.,8.0,56.0,3990.0,813.0,6,3,3,6,7,5,0,0,0,0,2016-014
Marseille,Open 13,2016-02-19,ATP250,Indoor,Hard,Quarterfinals,3,Cilic M.,Kuznetsov An.,12.0,54.0,2495.0,828.0,6,3,6,4,0,0,0,0,0,0,2016-014
Marseille,Open 13,2016-02-19,ATP250,Indoor,Hard,Quarterfinals,3,Kyrgios N.,Gasquet R.,41.0,10.0,990.0,2760.0,6,0,6,4,0,0,0,0,0,0,2016-014
Marseille,Open 13,2016-02-19,ATP250,Indoor,Hard,Quarterfinals,3,Paire B.,Wawrinka S.,22.0,4.0,1616.0,5870.0,6,4,1,6,7,5,0,0,0,0,2016-014
Marseille,Open 13,2016-02-19,ATP250,Indoor,Hard,Quarterfinals,3,Berdych T.,Goffin D.,8.0,17.0,3990.0,1970.0,6,3,6,4,0,0,0,0,0,0,2016-014
Marseille,Open 13,2016-02-20,ATP250,Indoor,Hard,Semifinals,3,Cilic M.,Paire B.,12.0,22.0,2495.0,1616.0,6,2,6,7,6,3,0,0,0,0,2016-014
Marseille,Open 13,2016-02-20,ATP250,Indoor,Hard,Semifinals,3,Kyrgios N.,Berdych T.,41.0,8.0,990.0,3990.0,6,4,6,2,0,0,0,0,0,0,2016-014
Marseille,Open 13,2016-02-21,ATP250,Indoor,Hard,The Final,3,Kyrgios N.,Cilic M.,41.0,12.0,990.0,2495.0,6,2,7,6,0,0,0,0,0,0,2016-014
Rio de Janeiro,Rio Open,2016-02-15,ATP500,Outdoor,Clay,1st Round,3,Pella G.,Isner J.,71.0,11.0,726.0,2585.0,7,6,5,7,7,6,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Cervantes I.,Daniel T.,73.0,94.0,717.0,611.0,3,6,7,5,6,2,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Giraldo S.,Elias G.,83.0,141.0,653.0,417.0,6,4,7,6,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Lajovic D.,47.0,77.0,878.0,688.0,3,4,0,0,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Schwartzman D.,Souza J.,90.0,168.0,621.0,336.0,6,3,6,2,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Delbonis F.,Sock J.,46.0,23.0,895.0,1570.0,7,5,6,1,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Lorenzi P.,Cecchinato M.,50.0,93.0,843.0,613.0,6,4,3,6,6,1,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Fognini F.,Bedene A.,24.0,51.0,1515.0,842.0,7,5,6,3,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Thiem D.,Andujar P.,19.0,62.0,1930.0,770.0,6,3,6,4,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Ferrer D.,Jarry N.,6.0,493.0,4325.0,74.0,6,3,7,6,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Dolgopolov O.,Bellucci T.,33.0,32.0,1195.0,1200.0,6,7,7,5,6,2,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Gimeno-Traver D.,Monaco J.,118.0,55.0,492.0,820.0,5,2,0,0,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Cuevas P.,Bagnis F.,45.0,101.0,895.0,575.0,6,2,6,0,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Almagro N.,Munoz-De La Nava D.,53.0,72.0,834.0,720.0,6,1,3,6,6,4,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-16,ATP500,Outdoor,Clay,1st Round,3,Nadal R.,Carreno-Busta P.,5.0,66.0,4880.0,759.0,6,1,6,4,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-17,ATP500,Outdoor,Clay,1st Round,3,Monteiro T.,Tsonga J.W.,338.0,9.0,136.0,2950.0,6,3,3,6,6,4,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-17,ATP500,Outdoor,Clay,2nd Round,3,Thiem D.,Schwartzman D.,19.0,90.0,1930.0,621.0,7,5,7,5,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-17,ATP500,Outdoor,Clay,2nd Round,3,Gimeno-Traver D.,Fognini F.,118.0,24.0,492.0,1515.0,4,6,3,1,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-18,ATP500,Outdoor,Clay,2nd Round,3,Pella G.,Giraldo S.,71.0,83.0,726.0,653.0,6,4,6,0,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-18,ATP500,Outdoor,Clay,2nd Round,3,Ferrer D.,Ramos-Vinolas A.,6.0,47.0,4325.0,878.0,4,6,6,1,6,4,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-18,ATP500,Outdoor,Clay,2nd Round,3,Dolgopolov O.,Cervantes I.,33.0,73.0,1195.0,717.0,3,6,6,0,6,3,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-18,ATP500,Outdoor,Clay,2nd Round,3,Delbonis F.,Lorenzi P.,46.0,50.0,895.0,843.0,6,3,6,0,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-18,ATP500,Outdoor,Clay,2nd Round,3,Nadal R.,Almagro N.,5.0,53.0,4880.0,834.0,6,3,7,5,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-18,ATP500,Outdoor,Clay,2nd Round,3,Cuevas P.,Monteiro T.,45.0,338.0,895.0,136.0,7,6,6,3,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-19,ATP500,Outdoor,Clay,Quarterfinals,3,Pella G.,Gimeno-Traver D.,71.0,118.0,726.0,492.0,5,7,6,1,7,5,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-19,ATP500,Outdoor,Clay,Quarterfinals,3,Cuevas P.,Delbonis F.,45.0,46.0,895.0,895.0,6,4,7,6,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-19,ATP500,Outdoor,Clay,Quarterfinals,3,Nadal R.,Dolgopolov O.,5.0,33.0,4880.0,1195.0,0,0,0,0,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-20,ATP500,Outdoor,Clay,Quarterfinals,3,Thiem D.,Ferrer D.,19.0,6.0,1930.0,4325.0,6,3,6,2,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-20,ATP500,Outdoor,Clay,Semifinals,3,Pella G.,Thiem D.,71.0,19.0,726.0,1930.0,6,1,6,4,0,0,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-21,ATP500,Outdoor,Clay,Semifinals,3,Cuevas P.,Nadal R.,45.0,5.0,895.0,4880.0,6,7,7,6,6,4,0,0,0,0,2016-015
Rio de Janeiro,Rio Open,2016-02-21,ATP500,Outdoor,Clay,The Final,3,Cuevas P.,Pella G.,45.0,71.0,895.0,726.0,6,4,6,7,6,4,0,0,0,0,2016-015
Acapulco,Abierto Mexicano,2016-02-22,ATP500,Outdoor,Hard,1st Round,3,Mannarino A.,Hank T.,58.0,446.0,800.0,92.0,6,1,6,2,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-22,ATP500,Outdoor,Hard,1st Round,3,Young D.,Muller G.,79.0,46.0,672.0,970.0,6,3,6,3,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-22,ATP500,Outdoor,Hard,1st Round,3,Marchenko I.,Paul T.,85.0,247.0,645.0,214.0,6,2,7,6,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Haase R.,Patino L.,62.0,809.0,762.0,25.0,6,1,6,2,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Nishikori K.,De Bakker T.,6.0,105.0,4235.0,539.0,6,0,6,3,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Estrella Burgos V.,Gomez L.,74.0,543.0,705.0,62.0,6,4,6,2,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Fritz T.,Chardy J.,102.0,30.0,564.0,1255.0,6,4,3,6,6,3,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Harrison R.,Cilic M.,127.0,12.0,471.0,2555.0,6,3,3,6,6,2,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Tursunov D.,Groth S.,1045.0,75.0,10.0,691.0,6,4,3,6,7,5,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-24,ATP500,Outdoor,Hard,1st Round,3,Dolgopolov O.,Johnson S.,32.0,34.0,1240.0,1215.0,7,5,7,6,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-24,ATP500,Outdoor,Hard,1st Round,3,Bedene A.,Karlovic I.,54.0,31.0,842.0,1245.0,6,4,1,2,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-24,ATP500,Outdoor,Hard,1st Round,3,Thiem D.,Dzumhur D.,15.0,95.0,2020.0,588.0,7,6,6,3,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-24,ATP500,Outdoor,Hard,1st Round,3,Tomic B.,Ram R.,21.0,60.0,1675.0,772.0,7,5,6,3,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-24,ATP500,Outdoor,Hard,1st Round,3,Querrey S.,Sela D.,43.0,90.0,1015.0,613.0,6,2,6,0,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-24,ATP500,Outdoor,Hard,1st Round,3,Ferrer D.,Millman J.,8.0,61.0,3915.0,766.0,6,4,6,2,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-24,ATP500,Outdoor,Hard,1st Round,3,Dimitrov G.,Kudla D.,26.0,64.0,1375.0,749.0,7,5,6,1,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-24,ATP500,Outdoor,Hard,2nd Round,3,Tomic B.,Mannarino A.,21.0,58.0,1675.0,800.0,6,4,6,4,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-24,ATP500,Outdoor,Hard,2nd Round,3,Dolgopolov O.,Ferrer D.,32.0,8.0,1240.0,3915.0,6,4,6,4,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-24,ATP500,Outdoor,Hard,2nd Round,3,Haase R.,Bedene A.,62.0,54.0,762.0,842.0,6,4,6,7,6,4,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-24,ATP500,Outdoor,Hard,2nd Round,3,Marchenko I.,Harrison R.,85.0,127.0,645.0,471.0,7,6,4,6,7,6,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-25,ATP500,Outdoor,Hard,2nd Round,3,Dimitrov G.,Young D.,26.0,79.0,1375.0,672.0,6,3,6,4,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-25,ATP500,Outdoor,Hard,2nd Round,3,Querrey S.,Nishikori K.,43.0,6.0,1015.0,4235.0,6,4,6,3,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-25,ATP500,Outdoor,Hard,2nd Round,3,Fritz T.,Estrella Burgos V.,102.0,74.0,564.0,705.0,6,1,6,3,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-25,ATP500,Outdoor,Hard,2nd Round,3,Thiem D.,Tursunov D.,15.0,1045.0,2020.0,10.0,6,7,6,3,6,4,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-25,ATP500,Outdoor,Hard,Quarterfinals,3,Tomic B.,Marchenko I.,21.0,85.0,1675.0,645.0,7,5,7,5,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-26,ATP500,Outdoor,Hard,Quarterfinals,3,Dolgopolov O.,Haase R.,32.0,62.0,1240.0,762.0,6,3,6,3,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-26,ATP500,Outdoor,Hard,Quarterfinals,3,Thiem D.,Dimitrov G.,15.0,26.0,2020.0,1375.0,7,5,6,2,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-26,ATP500,Outdoor,Hard,Quarterfinals,3,Querrey S.,Fritz T.,43.0,102.0,1015.0,564.0,2,6,6,4,6,4,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-27,ATP500,Outdoor,Hard,Semifinals,3,Tomic B.,Dolgopolov O.,21.0,32.0,1675.0,1240.0,1,6,6,4,6,3,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-27,ATP500,Outdoor,Hard,Semifinals,3,Thiem D.,Querrey S.,15.0,43.0,2020.0,1015.0,6,2,6,2,0,0,0,0,0,0,2016-016
Acapulco,Abierto Mexicano,2016-02-28,ATP500,Outdoor,Hard,The Final,3,Thiem D.,Tomic B.,15.0,21.0,2020.0,1675.0,7,6,4,6,6,3,0,0,0,0,2016-016
Dubai ,Dubai Tennis Championships,2016-02-22,ATP500,Outdoor,Hard,1st Round,3,Chung H.,Seppi A.,66.0,39.0,735.0,1050.0,6,3,6,4,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-22,ATP500,Outdoor,Hard,1st Round,3,Jaziri M.,Youzhny M.,121.0,78.0,486.0,680.0,6,4,6,1,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-22,ATP500,Outdoor,Hard,1st Round,3,Lopez F.,Garcia-Lopez G.,24.0,37.0,1495.0,1135.0,6,1,4,6,6,4,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-22,ATP500,Outdoor,Hard,1st Round,3,Pospisil V.,Pouille L.,45.0,88.0,970.0,619.0,6,3,5,7,6,4,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-22,ATP500,Outdoor,Hard,1st Round,3,Djokovic N.,Robredo T.,1.0,41.0,16790.0,1035.0,6,1,6,2,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-22,ATP500,Outdoor,Hard,1st Round,3,Baghdatis M.,Troicki V.,57.0,22.0,805.0,1625.0,7,6,6,2,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Fabbiano T.,Mayer L.,144.0,40.0,415.0,1045.0,6,3,6,4,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Bautista R.,Bolelli S.,18.0,73.0,1935.0,715.0,6,2,6,4,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Coric B.,Vesely J.,38.0,55.0,1066.0,840.0,6,4,6,4,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Skugor F.,Gabashvili T.,188.0,47.0,282.0,918.0,6,2,6,3,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Rosol L.,Bhambri Y.,51.0,107.0,872.0,525.0,2,6,7,6,6,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Ilhan M.,28.0,110.0,1285.0,516.0,6,1,7,5,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Berdych T.,Sousa J.,7.0,36.0,3990.0,1146.0,6,1,6,4,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Wawrinka S.,Stakhovsky S.,4.0,92.0,5870.0,593.0,5,7,6,3,7,5,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Kukushkin M.,Istomin D.,84.0,63.0,647.0,752.0,7,5,7,6,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-23,ATP500,Outdoor,Hard,1st Round,3,Kyrgios N.,Klizan M.,33.0,25.0,1240.0,1420.0,3,6,6,3,6,2,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-24,ATP500,Outdoor,Hard,2nd Round,3,Bautista R.,Chung H.,18.0,66.0,1935.0,735.0,6,0,6,1,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-24,ATP500,Outdoor,Hard,2nd Round,3,Baghdatis M.,Pospisil V.,57.0,45.0,805.0,970.0,6,4,6,2,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-24,ATP500,Outdoor,Hard,2nd Round,3,Lopez F.,Rosol L.,24.0,51.0,1495.0,872.0,6,3,7,6,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-24,ATP500,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Coric B.,28.0,38.0,1285.0,1066.0,6,2,7,6,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-24,ATP500,Outdoor,Hard,2nd Round,3,Berdych T.,Fabbiano T.,7.0,144.0,3990.0,415.0,6,2,6,2,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-24,ATP500,Outdoor,Hard,2nd Round,3,Kyrgios N.,Kukushkin M.,33.0,84.0,1240.0,647.0,6,3,6,2,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-24,ATP500,Outdoor,Hard,2nd Round,3,Djokovic N.,Jaziri M.,1.0,121.0,16790.0,486.0,6,1,6,2,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-24,ATP500,Outdoor,Hard,2nd Round,3,Wawrinka S.,Skugor F.,4.0,188.0,5870.0,282.0,7,5,6,1,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-25,ATP500,Outdoor,Hard,Quarterfinals,3,Kyrgios N.,Berdych T.,33.0,7.0,1240.0,3990.0,6,4,6,4,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-25,ATP500,Outdoor,Hard,Quarterfinals,3,Baghdatis M.,Bautista R.,57.0,18.0,805.0,1935.0,7,5,6,0,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-25,ATP500,Outdoor,Hard,Quarterfinals,3,Wawrinka S.,Kohlschreiber P.,4.0,28.0,5870.0,1285.0,7,5,6,1,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-25,ATP500,Outdoor,Hard,Quarterfinals,3,Lopez F.,Djokovic N.,24.0,1.0,1495.0,16790.0,6,3,0,0,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-26,ATP500,Outdoor,Hard,Semifinals,3,Wawrinka S.,Kyrgios N.,4.0,33.0,5870.0,1240.0,6,4,3,0,0,0,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-26,ATP500,Outdoor,Hard,Semifinals,3,Baghdatis M.,Lopez F.,57.0,24.0,805.0,1495.0,3,6,7,6,6,1,0,0,0,0,2016-017
Dubai ,Dubai Tennis Championships,2016-02-27,ATP500,Outdoor,Hard,The Final,3,Wawrinka S.,Baghdatis M.,4.0,57.0,5870.0,805.0,6,4,7,6,0,0,0,0,0,0,2016-017
Sao Paulo,Brasil Open,2016-02-22,ATP250,Indoor,Clay,1st Round,3,Carballes Baena R.,Daniel T.,122.0,87.0,485.0,619.0,6,2,7,6,0,0,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-22,ATP250,Indoor,Clay,1st Round,3,Munoz-De La Nava D.,Gonzalez M.,72.0,148.0,720.0,399.0,6,3,4,6,6,2,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-22,ATP250,Indoor,Clay,1st Round,3,Gimeno-Traver D.,Clezar G.,99.0,173.0,582.0,317.0,3,6,6,4,6,1,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-23,ATP250,Indoor,Clay,1st Round,3,Cervantes I.,Granollers M.,65.0,93.0,747.0,591.0,6,3,6,4,0,0,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-23,ATP250,Indoor,Clay,1st Round,3,Rola B.,Lorenzi P.,160.0,52.0,368.0,855.0,7,6,3,6,7,6,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-23,ATP250,Indoor,Clay,1st Round,3,Schwartzman D.,Zeballos H.,83.0,112.0,649.0,513.0,6,3,4,2,0,0,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-23,ATP250,Indoor,Clay,1st Round,3,Bagnis F.,Mathieu P.H.,96.0,69.0,587.0,729.0,6,4,6,1,0,0,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-23,ATP250,Indoor,Clay,1st Round,3,Elias G.,Andujar P.,140.0,70.0,430.0,725.0,1,6,6,4,0,0,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-23,ATP250,Indoor,Clay,1st Round,3,Carreno-Busta P.,Ramos-Vinolas A.,67.0,48.0,734.0,903.0,0,6,6,4,7,6,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-23,ATP250,Indoor,Clay,1st Round,3,Lajovic D.,Vanni L.,76.0,145.0,688.0,404.0,6,2,6,2,0,0,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-23,ATP250,Indoor,Clay,1st Round,3,Giraldo S.,Cecchinato M.,77.0,91.0,682.0,608.0,6,2,6,2,0,0,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-23,ATP250,Indoor,Clay,1st Round,3,Monteiro T.,Almagro N.,278.0,50.0,181.0,879.0,6,3,7,5,0,0,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-25,ATP250,Indoor,Clay,2nd Round,3,Carreno-Busta P.,Gimeno-Traver D.,67.0,99.0,734.0,582.0,6,2,3,6,6,3,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-25,ATP250,Indoor,Clay,2nd Round,3,Delbonis F.,Schwartzman D.,49.0,83.0,895.0,649.0,3,6,6,4,6,2,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-25,ATP250,Indoor,Clay,2nd Round,3,Cervantes I.,Rola B.,65.0,160.0,747.0,368.0,7,6,7,6,0,0,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-25,ATP250,Indoor,Clay,2nd Round,3,Carballes Baena R.,Bellucci T.,122.0,35.0,485.0,1200.0,2,6,6,4,6,3,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-25,ATP250,Indoor,Clay,2nd Round,3,Elias G.,Giraldo S.,140.0,77.0,430.0,682.0,6,4,6,3,0,0,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-25,ATP250,Indoor,Clay,2nd Round,3,Cuevas P.,Bagnis F.,27.0,96.0,1305.0,587.0,6,3,7,5,0,0,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-25,ATP250,Indoor,Clay,2nd Round,3,Lajovic D.,Paire B.,76.0,20.0,688.0,1686.0,6,0,4,6,6,3,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-25,ATP250,Indoor,Clay,2nd Round,3,Monteiro T.,Munoz-De La Nava D.,278.0,72.0,181.0,720.0,4,6,6,3,6,2,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-26,ATP250,Indoor,Clay,Quarterfinals,3,Carreno-Busta P.,Carballes Baena R.,67.0,122.0,734.0,485.0,6,0,6,3,0,0,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-26,ATP250,Indoor,Clay,Quarterfinals,3,Cervantes I.,Delbonis F.,65.0,49.0,747.0,895.0,7,6,2,6,6,4,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-26,ATP250,Indoor,Clay,Quarterfinals,3,Lajovic D.,Elias G.,76.0,140.0,688.0,430.0,6,3,4,6,6,0,0,0,0,0,2016-018
Sao Paulo,Brasil Open,2016-02-26,ATP250,Indoor,Clay,Quarterfinals,3,Cuevas P.,Monteiro T.,27.0,278.0,1305.0,181.0,4,6,6,3,6,3,0,0,0,0,2016-018
